0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909327	0.89997851
0.00909719	0.8995899
0.00909719	0.8995899
0.00909719	0.8995899
0.00909719	0.8995899
0.00909719	0.8995899
0.00909719	0.8995899
0.0091	45.65570533
0.0091	45.65570533
0.0091	45.65570533
0.0091	45.65570533
0.0091	45.65570533
0.0091	45.65570533
0.0091	45.65570533
0.0091	45.65570533
0.0091	45.65570533
0.0091	45.65570533
0.0091	45.65570533
0.0091	45.65570533
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00910432	0.44944719
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00911542	0.23650043
0.00912	9.44211404
0.00912	9.44211404
0.00912	9.44211404
0.00912	9.44211404
0.00912	9.44211404
0.00912	9.44211404
0.00912	9.44211404
0.00912	9.44211404
0.00912	9.44211404
0.00912	9.44211404
0.00912	9.44211404
0.00912	9.44211404
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911965	0.44869097
0.00911956	13.90054767
0.00911956	13.90054767
0.00911956	13.90054767
0.00911956	13.90054767
0.00911956	13.90054767
0.00911956	13.90054767
0.00911433	0.00168758
0.00911433	0.00168758
0.00911433	0.00168758
0.00911433	0.00168758
0.00911433	0.00168758
0.00911433	0.00168758
0.00911463	0.22447411
0.00911463	0.22447411
0.00911463	0.22447411
0.00911463	0.22447411
0.00911463	0.22447411
0.00911463	0.22447411
0.00911108	4.56339815
0.00911108	4.56339815
0.00911108	4.56339815
0.00911108	4.56339815
0.00911108	4.56339815
0.00911108	4.56339815
0.00911425	38.328
0.00911425	38.328
0.00911425	38.328
0.00911425	38.328
0.00911425	38.328
0.00911425	38.328
0.00911432	13.90853936
0.00911432	13.90853936
0.00911432	13.90853936
0.00911432	13.90853936
0.00911432	13.90853936
0.00911432	13.90853936
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00909999	4.56339815
0.00909999	4.56339815
0.00909999	4.56339815
0.00909999	4.56339815
0.00909999	4.56339815
0.00909999	4.56339815
0.0091	25.0
0.0091	25.0
0.0091	25.0
0.0091	25.0
0.0091	25.0
0.0091	25.0
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.0091	25.0
0.0091	25.0
0.0091	25.0
0.0091	25.0
0.0091	25.0
0.0091	25.0
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.00911111	0.9
0.0091	25.0
0.0091	25.0
0.0091	25.0
0.0091	25.0
0.0091	25.0
0.0091	25.0
